experiment_id,run_id,case_id,trial,call_ordinal,turn,tool_name,call_id,arguments_json,descriptor_version,ok,error_code,latency_ms,observation_chars_local,observation_size_local_estimated_chars_div_4,observation_size_local_status,observation_chars_recomputed,recomputed_chars_match_local,observation_offline_lexical_units_recomputed,recomputed_measurement_status,provider_tokenization_status,reference_segmentation_method,observation_payload_saved
mistral_small_3_2_v2,134d202c-61f6-4688-a671-974d218e3814,REF-6062,2,5,4,book_slot,book_slot_call,"{""band"":""routine"",""clinic"":""ORT-C1"",""date"":""2026-10-07"",""referral_id"":""REF-6062"",""specialty"":""ORT"",""time"":""09:20""}",v2,False,BOOKING_GATE_NOT_SATISFIED,0.282,0,0,NOT_MEASURED,,,,NOT_MEASURED,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",False
mistral_small_3_2_v2,239e805e-3223-4675-b57f-16a684309be0,REF-6062,3,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6062""}",v2,True,,0.866,284,71,ESTIMATED,284,True,101,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,239e805e-3223-4675-b57f-16a684309be0,REF-6062,3,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6062"",""specialty"":""ORT""}",v2,True,,1.127,366,92,ESTIMATED,366,True,133,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,239e805e-3223-4675-b57f-16a684309be0,REF-6062,3,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6062""}",v2,True,,0.676,247,62,ESTIMATED,247,True,115,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,eb96be36-33c2-46fa-868a-f333c7e640fd,REF-6063,1,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6063""}",v2,True,,0.879,319,80,ESTIMATED,319,True,109,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,eb96be36-33c2-46fa-868a-f333c7e640fd,REF-6063,1,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6063"",""specialty"":""CARD""}",v2,True,,1.189,383,96,ESTIMATED,383,True,148,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,eb96be36-33c2-46fa-868a-f333c7e640fd,REF-6063,1,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6063""}",v2,True,,0.673,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,3e32c0dc-6b89-4b0d-9317-68c657253a05,REF-6063,2,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6063""}",v2,True,,0.404,319,80,ESTIMATED,319,True,109,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,3e32c0dc-6b89-4b0d-9317-68c657253a05,REF-6063,2,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6063"",""specialty"":""CARD""}",v2,True,,1.014,383,96,ESTIMATED,383,True,148,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,3e32c0dc-6b89-4b0d-9317-68c657253a05,REF-6063,2,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6063""}",v2,True,,0.647,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,99b310a8-9a13-41c1-bb15-91be55aa4483,REF-6063,3,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6063""}",v2,True,,0.863,319,80,ESTIMATED,319,True,109,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,99b310a8-9a13-41c1-bb15-91be55aa4483,REF-6063,3,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6063"",""specialty"":""CARD""}",v2,True,,1.164,383,96,ESTIMATED,383,True,148,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,99b310a8-9a13-41c1-bb15-91be55aa4483,REF-6063,3,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6063""}",v2,True,,0.696,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,REF-6064,1,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6064""}",v2,True,,0.903,248,62,ESTIMATED,248,True,85,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,REF-6064,1,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6064"",""specialty"":""DER""}",v2,True,,0.425,342,86,ESTIMATED,342,True,117,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,REF-6064,1,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6064""}",v2,True,,0.275,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,REF-6064,1,4,3,get_clinic_slots,get_clinic_slots_call,"{""band"":""urgent"",""limit"":5,""specialty"":""DER"",""window_end"":""2026-09-23"",""window_start"":""2026-09-09""}",v2,True,,0.569,125,32,ESTIMATED,125,True,58,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,c952ee90-aaa4-49a7-9761-64a947292318,REF-6064,2,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6064""}",v2,True,,0.819,248,62,ESTIMATED,248,True,85,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,c952ee90-aaa4-49a7-9761-64a947292318,REF-6064,2,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6064"",""specialty"":""DER""}",v2,True,,1.085,342,86,ESTIMATED,342,True,117,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,c952ee90-aaa4-49a7-9761-64a947292318,REF-6064,2,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6064""}",v2,True,,0.788,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,c952ee90-aaa4-49a7-9761-64a947292318,REF-6064,2,4,3,get_clinic_slots,get_clinic_slots_call,"{""band"":""urgent"",""limit"":5,""specialty"":""DER"",""window_end"":""2026-09-23"",""window_start"":""2026-09-09""}",v2,True,,0.38,125,32,ESTIMATED,125,True,58,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,d4f4c476-bfe8-478b-83a1-385acff7e2c4,REF-6064,3,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6064""}",v2,True,,0.99,248,62,ESTIMATED,248,True,85,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,d4f4c476-bfe8-478b-83a1-385acff7e2c4,REF-6064,3,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6064"",""specialty"":""DER""}",v2,True,,0.812,342,86,ESTIMATED,342,True,117,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,d4f4c476-bfe8-478b-83a1-385acff7e2c4,REF-6064,3,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6064""}",v2,True,,0.527,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,d4f4c476-bfe8-478b-83a1-385acff7e2c4,REF-6064,3,4,3,get_clinic_slots,get_clinic_slots_call,"{""band"":""urgent"",""limit"":5,""specialty"":""DER"",""window_end"":""2026-09-23"",""window_start"":""2026-09-09""}",v2,True,,0.396,125,32,ESTIMATED,125,True,58,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,7c70791a-0f52-4881-97f1-e6a0db802507,REF-6065,1,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6065""}",v2,True,,1.115,334,84,ESTIMATED,334,True,112,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,7c70791a-0f52-4881-97f1-e6a0db802507,REF-6065,1,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6065"",""specialty"":""ORT""}",v2,True,,1.248,415,104,ESTIMATED,415,True,145,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,0454fbeb-eac8-4ac8-93e2-25c8c04dae88,REF-6065,2,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6065""}",v2,True,,0.814,334,84,ESTIMATED,334,True,112,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,0454fbeb-eac8-4ac8-93e2-25c8c04dae88,REF-6065,2,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6065"",""specialty"":""ORT""}",v2,True,,1.018,415,104,ESTIMATED,415,True,145,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,7e53e09d-22fb-4e4a-ae7c-f9d1feccad74,REF-6065,3,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6065""}",v2,True,,0.865,334,84,ESTIMATED,334,True,112,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,7e53e09d-22fb-4e4a-ae7c-f9d1feccad74,REF-6065,3,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6065"",""specialty"":""ORT""}",v2,True,,1.221,415,104,ESTIMATED,415,True,145,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,91cf0bac-52a9-4683-96ed-d0fcde6b1f60,REF-6002,1,1,1,get_referral,call_0,"{""referral_id"":""REF-6002""}",v2,True,,2.629,288,72,ESTIMATED,288,True,103,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,91cf0bac-52a9-4683-96ed-d0fcde6b1f60,REF-6002,1,2,2,check_referral_criteria,call_1,"{""referral_id"":""REF-6002"",""specialty"":""OPH""}",v2,True,,2.709,369,93,ESTIMATED,369,True,133,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,91cf0bac-52a9-4683-96ed-d0fcde6b1f60,REF-6002,1,3,2,lookup_patient,call_2,"{""patient_id"":""P-6002""}",v2,True,,1.338,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,91cf0bac-52a9-4683-96ed-d0fcde6b1f60,REF-6002,1,4,3,get_clinic_slots,call_3,"{""band"":""routine"",""specialty"":""OPH"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.894,453,114,ESTIMATED,453,True,225,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,91cf0bac-52a9-4683-96ed-d0fcde6b1f60,REF-6002,1,5,4,book_slot,call_4,"{""band"":""routine"",""clinic"":""OPH-C2"",""date"":""2026-10-14"",""referral_id"":""REF-6002"",""specialty"":""OPH"",""time"":""11:20""}",v2,True,,1.811,176,44,ESTIMATED,176,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,d6c4bf2d-9da8-4aee-9cc5-ac8e3bbac0bd,REF-6003,1,1,1,get_referral,call_0,"{""referral_id"":""REF-6003""}",v2,True,,2.257,306,77,ESTIMATED,306,True,105,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,d6c4bf2d-9da8-4aee-9cc5-ac8e3bbac0bd,REF-6003,1,2,2,check_referral_criteria,call_1,"{""referral_id"":""REF-6003"",""specialty"":""OPH""}",v2,True,,2.805,355,89,ESTIMATED,355,True,129,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,d6c4bf2d-9da8-4aee-9cc5-ac8e3bbac0bd,REF-6003,1,3,2,lookup_patient,call_2,"{""patient_id"":""P-6003""}",v2,True,,1.345,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,d6c4bf2d-9da8-4aee-9cc5-ac8e3bbac0bd,REF-6003,1,4,3,get_clinic_slots,call_3,"{""band"":""routine"",""specialty"":""OPH"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.806,453,114,ESTIMATED,453,True,225,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,d6c4bf2d-9da8-4aee-9cc5-ac8e3bbac0bd,REF-6003,1,5,4,book_slot,call_4,"{""band"":""routine"",""clinic"":""OPH-C2"",""date"":""2026-10-14"",""referral_id"":""REF-6003"",""specialty"":""OPH"",""time"":""11:20""}",v2,True,,1.511,176,44,ESTIMATED,176,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,3a732ea1-c8df-4aaf-8328-37980226cced,REF-6004,1,1,1,get_referral,call_0,"{""referral_id"":""REF-6004""}",v2,True,,0.99,291,73,ESTIMATED,291,True,104,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,3a732ea1-c8df-4aaf-8328-37980226cced,REF-6004,1,2,2,check_referral_criteria,call_1,"{""referral_id"":""REF-6004"",""specialty"":""OPH""}",v2,True,,1.111,390,98,ESTIMATED,390,True,138,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,3a732ea1-c8df-4aaf-8328-37980226cced,REF-6004,1,3,2,lookup_patient,call_2,"{""patient_id"":""P-6004""}",v2,True,,0.654,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,3a732ea1-c8df-4aaf-8328-37980226cced,REF-6004,1,4,3,get_clinic_slots,call_3,"{""band"":""soon"",""specialty"":""OPH"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.661,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,3a732ea1-c8df-4aaf-8328-37980226cced,REF-6004,1,5,4,book_slot,call_4,"{""band"":""soon"",""clinic"":""OPH-C3"",""date"":""2026-09-29"",""referral_id"":""REF-6004"",""specialty"":""OPH"",""time"":""10:00""}",v2,True,,1.485,173,44,ESTIMATED,173,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,6ae76947-18c1-4af2-ac00-a869468ead59,REF-6005,1,1,1,get_referral,call_0,"{""referral_id"":""REF-6005""}",v2,True,,0.865,296,74,ESTIMATED,296,True,104,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,6ae76947-18c1-4af2-ac00-a869468ead59,REF-6005,1,2,2,check_referral_criteria,call_1,"{""referral_id"":""REF-6005"",""specialty"":""OPH""}",v2,True,,1.206,395,99,ESTIMATED,395,True,139,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,6ae76947-18c1-4af2-ac00-a869468ead59,REF-6005,1,3,2,lookup_patient,call_2,"{""patient_id"":""P-6005""}",v2,True,,0.697,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,6ae76947-18c1-4af2-ac00-a869468ead59,REF-6005,1,4,3,get_clinic_slots,call_3,"{""band"":""soon"",""specialty"":""OPH"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.256,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,6ae76947-18c1-4af2-ac00-a869468ead59,REF-6005,1,5,4,book_slot,call_4,"{""band"":""soon"",""clinic"":""OPH-C3"",""date"":""2026-09-29"",""referral_id"":""REF-6005"",""specialty"":""OPH"",""time"":""10:00""}",v2,True,,1.766,173,44,ESTIMATED,173,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,b85d5c1c-7773-43a7-be28-8f99e52e6a55,REF-6006,1,1,1,get_referral,call_0,"{""referral_id"":""REF-6006""}",v2,True,,1.357,297,75,ESTIMATED,297,True,102,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,b85d5c1c-7773-43a7-be28-8f99e52e6a55,REF-6006,1,2,2,check_referral_criteria,call_1,"{""referral_id"":""REF-6006"",""specialty"":""OPH""}",v2,True,,1.455,372,93,ESTIMATED,372,True,136,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,b85d5c1c-7773-43a7-be28-8f99e52e6a55,REF-6006,1,3,2,lookup_patient,call_2,"{""patient_id"":""P-6006""}",v2,True,,0.819,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,b85d5c1c-7773-43a7-be28-8f99e52e6a55,REF-6006,1,4,3,get_clinic_slots,call_3,"{""band"":""soon"",""specialty"":""OPH"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.436,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,b85d5c1c-7773-43a7-be28-8f99e52e6a55,REF-6006,1,5,4,book_slot,call_4,"{""band"":""soon"",""clinic"":""OPH-C3"",""date"":""2026-09-29"",""referral_id"":""REF-6006"",""specialty"":""OPH"",""time"":""10:00""}",v2,True,,1.37,173,44,ESTIMATED,173,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,e2fec8d4-c84d-405d-9222-3b4282094e98,REF-6007,1,1,1,get_referral,call_0,"{""referral_id"":""REF-6007""}",v2,True,,0.975,329,83,ESTIMATED,329,True,118,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,e2fec8d4-c84d-405d-9222-3b4282094e98,REF-6007,1,2,2,check_referral_criteria,call_1,"{""referral_id"":""REF-6007"",""specialty"":""OPH""}",v2,True,,1.3,379,95,ESTIMATED,379,True,134,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,e2fec8d4-c84d-405d-9222-3b4282094e98,REF-6007,1,3,2,lookup_patient,call_2,"{""patient_id"":""P-6007""}",v2,True,,0.705,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
gemini2_5_flash_v2,e2fec8d4-c84d-405d-9222-3b4282094e98,REF-6007,1,4,3,get_clinic_slots,call_3,"{""band"":""soon"",""specialty"":""OPH"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.646,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
